order_id,customer_id,product_id,order_date,amount,status
238,348.0,50.0,2026-05-30 09:30:30,103.56,
3644,131.0,60.0,2026-05-06 09:30:30,194.67,completed
4548,108.0,32.0,2026-06-09 09:30:30,309.2,cancelled
4720,64.0,77.0,2026-05-24 09:30:30,457.9,refunded
1912,433.0,80.0,2024-07-11 09:30:30,373.06,cancelled
3226,73.0,60.0,2026-05-04 09:30:30,117.2,pending
850,181.0,67.0,2026-06-01 09:30:30,418.3,completed
2598,309.0,20.0,2026-06-29 09:30:30,502.67,cancelled
4439,498.0,32.0,2026-06-06 09:30:30,682.87,cancelled
1402,48.0,6.0,2026-05-17 09:30:30,634.38,cancelled
3079,479.0,46.0,2026-05-18 09:30:30,699.42,
3232,349.0,41.0,2026-05-07 09:30:30,185.44,completed
2225,108.0,47.0,2026-04-19 09:30:30,58.72,pending
719,170.0,72.0,2026-06-13 09:30:30,,refunded
4414,,1.0,2026-04-19 09:30:30,51589.0,refunded
1869,247.0,89.0,2026-06-01 09:30:30,499.26,cancelled
2089,93.0,,2026-05-12 09:30:30,609.78,cancelled
3116,194.0,73.0,2026-05-05 09:30:30,158.46,pending
4331,97.0,76.0,2026-06-19 09:30:30,556.95,pending
2689,34.0,20.0,2026-07-02 09:30:30,185.34,pending
1382,240.0,56.0,2026-06-08 09:30:30,171.92,refunded
2550,167.0,59.0,2026-05-15 09:30:30,785.87,pending
2592,157.0,4.0,2026-07-11 09:30:30,333.59,cancelled
3817,18.0,32.0,2026-04-17 09:30:30,,cancelled
434,72.0,89.0,2026-05-23 09:30:30,758.05,cancelled
1290,487.0,52.0,2026-05-12 09:30:30,670.01,
835,312.0,,2026-06-13 09:30:30,377.13,refunded
3585,,61.0,2026-06-25 09:30:30,599.23,refunded
3882,152.0,66.0,2024-07-11 09:30:30,378.39,cancelled
1178,473.0,6.0,2026-06-19 09:30:30,168.16,cancelled
2692,63.0,8.0,2026-04-17 09:30:30,114.77,pending
4632,79.0,72.0,2026-06-07 09:30:30,343.27,completed
4905,45.0,53.0,2026-06-25 09:30:30,36.18,pending
4349,406.0,80.0,2026-07-10 09:30:30,646.48,cancelled
4984,265.0,41.0,2026-06-28 09:30:30,922.95,cancelled
2951,121.0,37.0,2026-05-21 09:30:30,435.8,pending
1120,350.0,91.0,2026-05-04 09:30:30,241.32,refunded
1190,464.0,22.0,2026-04-21 09:30:30,953.23,pending
3697,233.0,,2026-05-09 09:30:30,337.52,cancelled
1229,243.0,38.0,2026-04-20 09:30:30,708.4,pending
2678,130.0,25.0,2026-06-20 09:30:30,371.56,cancelled
2582,397.0,10.0,2026-05-27 09:30:30,591.57,completed
2987,136.0,39.0,2026-04-27 09:30:30,230.67,pending
3667,214.0,43.0,2026-06-25 09:30:30,508.3,refunded
1015,231.0,82.0,2026-06-30 09:30:30,123.02,completed
2163,483.0,38.0,2026-04-19 09:30:30,380.97,completed
3926,158.0,79.0,2026-05-31 09:30:30,453.74,pending
3282,434.0,20.0,2026-04-23 09:30:30,273.1,cancelled
4480,375.0,24.0,2026-07-06 09:30:30,197.98,cancelled
2881,455.0,50.0,2026-05-16 09:30:30,158.88,refunded
1989,163.0,41.0,2026-04-15 09:30:30,758.64,
1231,72.0,87.0,2026-05-11 09:30:30,901.17,completed
3162,495.0,96.0,2026-05-22 09:30:30,434.38,completed
3974,343.0,40.0,2026-06-20 09:30:30,189.14,cancelled
2873,113.0,80.0,2026-05-17 09:30:30,248.27,cancelled
1864,139.0,,2026-05-28 09:30:30,876.65,cancelled
2383,42.0,77.0,2026-04-24 09:30:30,,refunded
2667,411.0,72.0,2026-06-04 09:30:30,310.21,pending
3718,330.0,21.0,2026-06-27 09:30:30,,refunded
4862,48.0,5.0,2026-07-07 09:30:30,11.28,cancelled
2416,274.0,95.0,2026-06-07 09:30:30,557.75,completed
2143,425.0,80.0,2026-07-08 09:30:30,347.53,refunded
2509,,70.0,2026-06-14 09:30:30,,completed
1430,481.0,83.0,2026-06-27 09:30:30,,refunded
3193,,71.0,2026-04-18 09:30:30,273.38,refunded
1297,441.0,70.0,2024-07-11 09:30:30,350.18,completed
3242,291.0,51.0,2026-04-29 09:30:30,147.36,completed
1732,295.0,14.0,2026-05-26 09:30:30,728.7,refunded
3833,73.0,100.0,2026-05-16 09:30:30,857.34,cancelled
1441,175.0,46.0,2026-05-10 09:30:30,265.24,cancelled
975,133.0,71.0,2026-05-03 09:30:30,528.03,pending
3493,357.0,76.0,2026-06-12 09:30:30,435.78,
2273,362.0,61.0,2026-05-24 09:30:30,776.18,cancelled
2132,458.0,35.0,2026-04-19 09:30:30,251.76,completed
1715,304.0,,2026-06-30 09:30:30,346.84,cancelled
4924,338.0,61.0,2026-07-04 09:30:30,351.15,completed
3562,84.0,19.0,2026-05-17 09:30:30,273.61,
2683,464.0,61.0,2026-06-03 09:30:30,386.86,refunded
4464,497.0,91.0,2026-07-10 09:30:30,336.21,completed
3675,,21.0,2026-07-03 09:30:30,623.89,completed
776,463.0,93.0,2026-06-15 09:30:30,750.81,pending
2481,58.0,59.0,2026-05-11 09:30:30,262.73,completed
4379,158.0,43.0,2026-07-10 09:30:30,779.3,
4798,315.0,55.0,2026-06-29 09:30:30,281.13,completed
2449,176.0,36.0,2026-06-29 09:30:30,,
1071,74.0,79.0,2026-06-12 09:30:30,,
3192,184.0,70.0,2026-05-21 09:30:30,594.61,refunded
3905,393.0,79.0,2026-04-18 09:30:30,780.57,completed
2601,252.0,25.0,2026-06-11 09:30:30,960.78,completed
4449,177.0,49.0,2026-06-19 09:30:30,197.25,pending
3890,67.0,28.0,2026-04-26 09:30:30,440.99,pending
2969,247.0,56.0,2026-04-28 09:30:30,246.86,completed
2077,337.0,31.0,2026-06-23 09:30:30,820.36,pending
4717,,26.0,2026-06-05 09:30:30,667.79,pending
181,,19.0,2026-04-26 09:30:30,12.81,cancelled
2406,197.0,33.0,2026-04-25 09:30:30,299.41,completed
2395,31.0,38.0,2026-05-11 09:30:30,829.48,completed
3724,24.0,5.0,2026-04-19 09:30:30,523.95,pending
327,392.0,71.0,2026-05-23 09:30:30,509.21,completed
1551,372.0,80.0,2026-05-27 09:30:30,426.8,pending
452,486.0,89.0,2026-06-03 09:30:30,327.46,refunded
1051,122.0,48.0,2026-06-30 09:30:30,502.08,cancelled
3734,395.0,57.0,2026-06-22 09:30:30,643.54,pending
862,235.0,16.0,2026-04-15 09:30:30,778.14,refunded
4059,120.0,28.0,2026-05-07 09:30:30,230.22,cancelled
364,328.0,52.0,2026-06-19 09:30:30,614.84,cancelled
819,1.0,100.0,2026-04-25 09:30:30,543.89,
4833,262.0,,2026-05-17 09:30:30,481.67,refunded
4207,61.0,32.0,2026-05-17 09:30:30,623.55,cancelled
3567,1.0,91.0,2026-05-26 09:30:30,501.98,completed
4606,,38.0,2026-05-30 09:30:30,660.69,refunded
2254,151.0,93.0,2026-06-04 09:30:30,126.41,cancelled
1728,359.0,71.0,2026-04-13 09:30:30,923.83,completed
1265,61.0,29.0,2026-07-08 09:30:30,747.02,pending
4445,496.0,86.0,2026-04-30 09:30:30,818.43,pending
4118,314.0,1.0,2026-06-11 09:30:30,597.81,completed
3209,,52.0,2026-05-15 09:30:30,886.58,pending
1319,408.0,10.0,2026-05-18 09:30:30,217.64,cancelled
1179,129.0,43.0,2026-06-05 09:30:30,217.49,refunded
3357,296.0,86.0,2026-05-29 09:30:30,861.25,pending
1548,346.0,4.0,2026-05-29 09:30:30,,cancelled
3205,91.0,81.0,2026-05-14 09:30:30,413.71,pending
1268,22.0,26.0,2026-05-11 09:30:30,759.76,completed
830,362.0,51.0,2026-04-29 09:30:30,350.91,
4949,189.0,16.0,2026-04-29 09:30:30,,cancelled
4127,,67.0,2026-05-15 09:30:30,91.66,cancelled
3876,371.0,38.0,2026-06-19 09:30:30,828.4,completed
197,301.0,72.0,2026-06-25 09:30:30,560.81,cancelled
405,466.0,2.0,2026-05-30 09:30:30,310.16,pending
177,496.0,16.0,2026-05-22 09:30:30,283.12,completed
1762,,43.0,2026-04-15 09:30:30,552.89,cancelled
3072,50.0,5.0,2026-06-14 09:30:30,226.29,completed
3109,345.0,,2026-05-27 09:30:30,319.72,cancelled
2374,57.0,74.0,2026-06-14 09:30:30,219.19,pending
4491,60.0,51.0,2026-06-10 09:30:30,606.25,refunded
2147,350.0,36.0,2026-07-10 09:30:30,287.89,pending
4709,43.0,81.0,2026-05-03 09:30:30,290.6,cancelled
555,450.0,2.0,2026-04-21 09:30:30,841.18,completed
781,298.0,63.0,2026-06-29 09:30:30,205.44,cancelled
4458,316.0,93.0,2026-05-21 09:30:30,155.33,cancelled
422,358.0,,2026-07-09 09:30:30,507.19,pending
1735,77.0,81.0,2026-04-27 09:30:30,439.48,pending
4436,163.0,18.0,2026-06-04 09:30:30,,completed
2513,,83.0,2026-07-03 09:30:30,784.13,pending
2213,460.0,97.0,2026-06-27 09:30:30,963.29,refunded
1580,104.0,58.0,2026-06-15 09:30:30,227.33,
1383,364.0,72.0,2026-07-06 09:30:30,447.1,refunded
2229,249.0,6.0,2026-05-08 09:30:30,403.96,cancelled
3770,252.0,62.0,2026-07-02 09:30:30,,
360,329.0,70.0,2026-05-30 09:30:30,291.72,refunded
3343,262.0,25.0,2026-04-19 09:30:30,869.18,pending
299,294.0,48.0,2026-07-08 09:30:30,367.29,
3249,178.0,58.0,2026-04-20 09:30:30,93.17,refunded
3042,351.0,51.0,2026-07-06 09:30:30,733.94,pending
2950,252.0,51.0,2026-06-11 09:30:30,491.65,pending
2023,459.0,5.0,2026-06-13 09:30:30,124.04,cancelled
4910,24.0,54.0,2026-07-11 09:30:30,,completed
1131,45.0,,2026-04-12 09:30:30,958.22,refunded
4142,49.0,99.0,2026-06-30 09:30:30,167.88,
216,380.0,6.0,2026-07-02 09:30:30,403.1,completed
1956,296.0,51.0,2026-05-08 09:30:30,127.19,pending
3818,136.0,53.0,2026-05-14 09:30:30,299.83,completed
3025,390.0,71.0,2026-06-06 09:30:30,,completed
4364,144.0,89.0,2026-05-01 09:30:30,572.14,pending
2544,123.0,,2026-06-26 09:30:30,967.06,
4002,464.0,,2026-04-18 09:30:30,526.85,
4295,495.0,35.0,2026-06-26 09:30:30,135.06,
2056,348.0,42.0,2026-06-19 09:30:30,568.27,pending
1672,302.0,10.0,2026-05-10 09:30:30,314.73,completed
3537,9.0,59.0,2026-06-16 09:30:30,736.0,pending
611,458.0,62.0,2024-07-11 09:30:30,985.42,refunded
4462,,56.0,2026-07-07 09:30:30,595.52,refunded
2579,159.0,,2026-06-14 09:30:30,665.18,cancelled
703,467.0,76.0,2026-06-21 09:30:30,112.68,refunded
2878,457.0,,2026-05-14 09:30:30,613.51,cancelled
3498,,40.0,2026-04-16 09:30:30,945.13,cancelled
3114,26.0,1.0,2026-07-08 09:30:30,53.7,pending
1867,373.0,36.0,2026-04-29 09:30:30,433.18,completed
431,162.0,3.0,2026-06-19 09:30:30,929.48,pending
520,227.0,28.0,2026-05-20 09:30:30,619.92,completed
2808,6.0,90.0,2026-05-27 09:30:30,664.97,cancelled
2304,88.0,5.0,2026-04-22 09:30:30,690.17,refunded
1824,215.0,71.0,2026-07-06 09:30:30,136.55,cancelled
4943,220.0,51.0,2026-05-27 09:30:30,172.03,pending
2654,392.0,53.0,2026-05-13 09:30:30,552.72,cancelled
3122,138.0,7.0,2026-06-25 09:30:30,73.87,refunded
4281,254.0,47.0,2026-07-11 09:30:30,424.51,
3685,61.0,12.0,2024-07-11 09:30:30,883.24,
16,319.0,73.0,2026-07-02 09:30:30,19.22,completed
282,168.0,85.0,2026-05-31 09:30:30,111.57,cancelled
180,111.0,30.0,2026-05-02 09:30:30,215.09,pending
4951,197.0,69.0,2026-04-30 09:30:30,424.62,completed
4052,259.0,69.0,2026-04-30 09:30:30,181.96,refunded
3241,38.0,67.0,2026-04-30 09:30:30,158.84,completed
2790,178.0,,2026-05-31 09:30:30,737.84,refunded
513,49.0,1.0,2026-04-19 09:30:30,100.29,refunded
4912,310.0,63.0,2026-04-23 09:30:30,233.44,completed
4699,484.0,64.0,2026-06-26 09:30:30,361.52,refunded
2442,210.0,46.0,2026-05-21 09:30:30,64.75,refunded
55,287.0,,2026-05-13 09:30:30,670.9,refunded
1414,310.0,34.0,2026-07-01 09:30:30,749.56,refunded
3019,436.0,53.0,2026-06-22 09:30:30,287.86,cancelled
4735,,71.0,2026-04-25 09:30:30,54.53,
3244,278.0,37.0,2026-05-17 09:30:30,627.2,completed
3303,379.0,91.0,2026-05-26 09:30:30,847.5,cancelled
1407,283.0,10.0,2026-06-04 09:30:30,572.85,completed
4390,87.0,90.0,2026-06-03 09:30:30,,refunded
2642,19.0,73.0,2026-06-13 09:30:30,,completed
2668,273.0,80.0,2026-06-21 09:30:30,421.03,pending
3186,16.0,83.0,2026-05-19 09:30:30,972.62,
3047,326.0,19.0,2026-04-18 09:30:30,209.53,refunded
2973,417.0,64.0,2026-06-09 09:30:30,395.66,refunded
3674,15.0,34.0,2026-06-26 09:30:30,944.67,cancelled
512,,90.0,2026-05-22 09:30:30,629.35,refunded
4933,146.0,83.0,2026-04-21 09:30:30,521.65,cancelled
4298,125.0,64.0,2026-07-04 09:30:30,126.73,
4768,194.0,15.0,2026-05-26 09:30:30,189.72,pending
1727,271.0,94.0,2026-05-22 09:30:30,397.15,cancelled
1616,234.0,45.0,2026-04-20 09:30:30,882.18,refunded
1022,3.0,78.0,2026-05-09 09:30:30,548.07,pending
1579,298.0,52.0,2026-05-09 09:30:30,479.02,completed
1849,466.0,83.0,2024-07-11 09:30:30,252.8,completed
72,277.0,7.0,2026-05-12 09:30:30,,pending
580,246.0,8.0,2026-05-20 09:30:30,883.95,cancelled
4811,127.0,73.0,2026-05-21 09:30:30,778.31,cancelled
1436,81.0,78.0,2026-06-25 09:30:30,181.56,completed
2158,9.0,87.0,2026-06-08 09:30:30,975.53,completed
1596,161.0,25.0,2026-05-29 09:30:30,,refunded
4338,,10.0,2026-07-09 09:30:30,720.0,completed
3894,481.0,66.0,2026-06-05 09:30:30,735.41,completed
3532,48.0,37.0,2026-05-25 09:30:30,,pending
236,145.0,50.0,2026-05-26 09:30:30,379.12,cancelled
1271,462.0,,2026-04-25 09:30:30,,cancelled
3278,151.0,59.0,2026-06-02 09:30:30,97.33,cancelled
4321,278.0,86.0,2026-05-29 09:30:30,472.6,refunded
104,486.0,39.0,2026-06-22 09:30:30,,pending
157,352.0,100.0,2026-07-10 09:30:30,570.27,refunded
1247,328.0,82.0,2026-06-08 09:30:30,307.17,completed
2945,358.0,70.0,2026-06-22 09:30:30,926.79,cancelled
3203,193.0,68.0,2026-07-05 09:30:30,945.89,cancelled
4442,492.0,17.0,2026-06-22 09:30:30,999.07,
2845,344.0,93.0,2026-05-22 09:30:30,37.39,
2946,215.0,73.0,2026-05-20 09:30:30,745.1,cancelled
95,119.0,16.0,2026-06-07 09:30:30,,cancelled
2058,,73.0,2026-06-03 09:30:30,311.95,pending
2278,287.0,25.0,2026-05-18 09:30:30,221.64,cancelled
1300,441.0,100.0,2026-06-19 09:30:30,561.1,pending
4730,,49.0,2026-06-02 09:30:30,148.71,completed
3437,478.0,46.0,2026-06-23 09:30:30,168.21,pending
1491,10.0,16.0,2026-05-12 09:30:30,507.61,
4209,430.0,53.0,2026-07-04 09:30:30,738.44,pending
2218,396.0,42.0,2024-07-11 09:30:30,70.2,cancelled
3722,24.0,98.0,2026-07-04 09:30:30,649.25,
1457,349.0,90.0,2026-05-19 09:30:30,,cancelled
1706,45.0,,2026-06-25 09:30:30,502.95,refunded
4310,182.0,89.0,2026-04-12 09:30:30,114.84,cancelled
3482,409.0,58.0,2026-06-18 09:30:30,963.65,
40,224.0,1.0,2026-06-09 09:30:30,53.94,pending
962,293.0,96.0,2026-05-29 09:30:30,91.72,refunded
4082,125.0,18.0,2026-07-04 09:30:30,104.82,completed
3847,490.0,75.0,2026-04-26 09:30:30,49.7,refunded
8,375.0,72.0,2026-05-18 09:30:30,699.63,pending
779,,7.0,2026-06-18 09:30:30,674.27,refunded
397,498.0,45.0,2026-05-01 09:30:30,500.66,cancelled
1828,498.0,89.0,2024-07-11 09:30:30,70.19,refunded
1586,120.0,34.0,2026-07-08 09:30:30,187.77,cancelled
59,366.0,37.0,2026-06-06 09:30:30,,cancelled
2791,178.0,99.0,2026-05-25 09:30:30,472.81,pending
3051,452.0,37.0,2026-06-15 09:30:30,419.27,cancelled
1878,194.0,94.0,2026-04-13 09:30:30,706.92,refunded
2309,265.0,85.0,2026-07-07 09:30:30,922.7,refunded
352,116.0,82.0,2026-04-17 09:30:30,906.13,completed
3731,14.0,77.0,2026-06-19 09:30:30,907.42,
2910,,67.0,2026-05-05 09:30:30,471.95,refunded
3967,426.0,11.0,2026-06-01 09:30:30,16.05,cancelled
1838,453.0,71.0,2026-07-01 09:30:30,946.96,pending
3917,49.0,84.0,2026-05-11 09:30:30,498.08,refunded
4834,97.0,78.0,2026-06-04 09:30:30,861.58,pending
3390,288.0,1.0,2026-07-08 09:30:30,212.52,pending
962,293.0,96.0,2026-05-29 09:30:30,91.72,refunded
972,475.0,19.0,2026-06-10 09:30:30,949.45,completed
4372,259.0,67.0,2026-06-04 09:30:30,229.91,cancelled
3797,452.0,35.0,2026-06-05 09:30:30,234.15,cancelled
1985,63.0,2.0,2026-06-23 09:30:30,781.72,completed
4177,23.0,24.0,2026-06-29 09:30:30,818.39,pending
1829,446.0,66.0,2026-05-09 09:30:30,687.85,pending
3943,450.0,70.0,2026-06-13 09:30:30,10.54,pending
1772,225.0,46.0,2024-07-11 09:30:30,463.21,cancelled
692,281.0,64.0,2026-06-04 09:30:30,168.77,refunded
3694,124.0,10.0,2026-07-07 09:30:30,810.83,cancelled
1969,178.0,62.0,2026-06-26 09:30:30,,completed
4630,7.0,75.0,2026-06-07 09:30:30,671.29,completed
4282,6.0,,2026-06-20 09:30:30,54.15,pending
587,137.0,69.0,2026-06-10 09:30:30,660.3,pending
4843,239.0,75.0,2026-07-03 09:30:30,934.89,cancelled
2369,272.0,48.0,2026-07-01 09:30:30,215.48,cancelled
4894,3.0,99.0,2026-06-14 09:30:30,308.47,cancelled
2206,145.0,17.0,2026-06-18 09:30:30,736.23,
4104,31.0,2.0,2026-06-14 09:30:30,468.97,cancelled
3941,462.0,,2026-06-04 09:30:30,557.35,pending
461,496.0,47.0,2026-05-03 09:30:30,46.4,completed
1340,302.0,8.0,2026-05-20 09:30:30,261.76,cancelled
4701,202.0,72.0,2026-06-12 09:30:30,113.42,completed
390,215.0,79.0,2026-07-07 09:30:30,811.38,pending
463,289.0,83.0,2026-04-20 09:30:30,616.55,cancelled
702,86.0,15.0,2026-04-19 09:30:30,887.26,completed
4785,296.0,71.0,2026-04-21 09:30:30,881.89,
4163,42.0,85.0,2026-05-12 09:30:30,472.41,completed
1299,227.0,,2026-06-01 09:30:30,854.35,completed
2136,358.0,57.0,2026-07-07 09:30:30,978.13,completed
527,327.0,77.0,2026-06-27 09:30:30,248.67,completed
2554,,82.0,2026-06-29 09:30:30,,cancelled
2233,426.0,70.0,2026-07-09 09:30:30,24.59,pending
586,300.0,30.0,2026-05-05 09:30:30,363.86,completed
1507,87.0,32.0,2026-05-25 09:30:30,545.04,refunded
4932,80.0,10.0,2026-05-03 09:30:30,362.18,
1682,211.0,97.0,2026-04-27 09:30:30,314.9,completed
3499,379.0,19.0,2026-04-19 09:30:30,472.55,completed
3463,370.0,77.0,2026-06-26 09:30:30,617.56,completed
372,,61.0,2026-05-19 09:30:30,,pending
1858,219.0,50.0,2026-06-13 09:30:30,33.76,cancelled
4927,370.0,80.0,2026-04-18 09:30:30,83.44,pending
4584,445.0,56.0,2026-07-09 09:30:30,678.64,cancelled
4313,249.0,76.0,2026-05-06 09:30:30,852.84,pending
3695,208.0,4.0,2026-04-17 09:30:30,533.71,cancelled
2666,229.0,61.0,2026-04-28 09:30:30,905.47,
1676,,47.0,2026-06-10 09:30:30,249.93,pending
1482,35.0,6.0,2026-06-26 09:30:30,552.06,refunded
636,460.0,48.0,2026-05-12 09:30:30,921.63,cancelled
4135,370.0,3.0,2026-06-07 09:30:30,882.42,completed
645,259.0,51.0,2026-05-25 09:30:30,825.27,completed
90,,31.0,2026-05-06 09:30:30,948.58,refunded
2958,21.0,79.0,2026-04-28 09:30:30,,pending
997,119.0,77.0,2026-04-25 09:30:30,571.37,pending
149,350.0,24.0,2026-05-05 09:30:30,417.93,pending
242,417.0,17.0,2026-04-20 09:30:30,793.75,completed
734,366.0,38.0,2026-06-16 09:30:30,217.62,pending
2001,133.0,6.0,2026-04-14 09:30:30,869.33,completed
4452,364.0,64.0,2026-05-01 09:30:30,519.62,pending
4513,187.0,92.0,2026-05-11 09:30:30,952.45,cancelled
3492,129.0,30.0,2026-07-05 09:30:30,211.85,cancelled
2556,249.0,45.0,2026-06-08 09:30:30,857.42,refunded
1550,100.0,74.0,2026-04-27 09:30:30,791.52,cancelled
4705,379.0,33.0,2026-05-02 09:30:30,353.49,pending
2356,407.0,25.0,2026-05-17 09:30:30,965.51,cancelled
777,436.0,66.0,2026-05-20 09:30:30,,pending
3574,38.0,50.0,2026-06-24 09:30:30,993.75,cancelled
4018,296.0,7.0,2026-06-28 09:30:30,450.84,
2048,34.0,38.0,2024-07-11 09:30:30,491.96,refunded
4647,203.0,90.0,2026-04-20 09:30:30,524.8,cancelled
3642,489.0,31.0,2026-05-22 09:30:30,,pending
4486,123.0,,2026-06-30 09:30:30,488.49,cancelled
2994,103.0,2.0,2026-06-19 09:30:30,549.61,completed
4676,301.0,17.0,2026-06-26 09:30:30,56.6,refunded
3388,94.0,45.0,2026-07-09 09:30:30,569.48,cancelled
258,,50.0,2026-05-22 09:30:30,,cancelled
3281,230.0,41.0,2026-06-11 09:30:30,800.82,completed
3919,276.0,67.0,2026-04-21 09:30:30,899.87,cancelled
250,384.0,58.0,2026-04-24 09:30:30,292.08,pending
694,77.0,12.0,2026-04-29 09:30:30,672.33,completed
3649,290.0,,2026-07-11 09:30:30,689.53,completed
856,399.0,14.0,2026-04-23 09:30:30,362.47,completed
1328,352.0,77.0,2026-04-20 09:30:30,168.98,refunded
2663,34.0,11.0,2026-04-16 09:30:30,106.09,completed
4978,111.0,68.0,2026-05-03 09:30:30,879.0,completed
1691,194.0,16.0,2026-07-01 09:30:30,300.19,completed
398,,39.0,2026-04-13 09:30:30,,pending
1201,171.0,68.0,2026-05-23 09:30:30,,cancelled
3273,148.0,34.0,2026-05-10 09:30:30,775.27,completed
3744,400.0,,2026-05-04 09:30:30,860.93,pending
52,76.0,84.0,2026-05-09 09:30:30,405.66,
652,157.0,92.0,2026-04-25 09:30:30,807.03,refunded
179,65.0,73.0,2026-05-30 09:30:30,251.13,completed
3546,104.0,38.0,2026-05-17 09:30:30,425.49,pending
3076,142.0,70.0,2026-07-06 09:30:30,481.25,completed
920,360.0,69.0,2026-05-27 09:30:30,648.13,pending
1560,233.0,6.0,2026-05-30 09:30:30,170.66,pending
909,241.0,24.0,2026-05-22 09:30:30,80.67,cancelled
4122,5.0,70.0,2026-04-23 09:30:30,54.28,cancelled
4261,493.0,73.0,2026-06-18 09:30:30,749.41,completed
4212,109.0,90.0,2026-06-21 09:30:30,289.25,pending
2571,69.0,42.0,2026-07-02 09:30:30,958.51,pending
4941,452.0,44.0,2026-05-29 09:30:30,574.42,pending
1100,296.0,47.0,2026-05-20 09:30:30,927.3,completed
1645,406.0,73.0,2026-06-28 09:30:30,715.41,cancelled
4856,498.0,98.0,2024-07-11 09:30:30,279.22,refunded
1255,328.0,10.0,2026-06-04 09:30:30,298.75,pending
17,136.0,,2026-05-04 09:30:30,221.02,completed
3547,291.0,73.0,2026-05-24 09:30:30,538.95,refunded
4590,,67.0,2026-04-20 09:30:30,,refunded
2474,139.0,30.0,2026-06-03 09:30:30,171.66,cancelled
1385,146.0,,2026-06-30 09:30:30,211.7,
4181,52.0,92.0,2026-06-11 09:30:30,501.7,refunded
3696,399.0,94.0,2026-05-25 09:30:30,864.93,cancelled
426,351.0,11.0,2026-04-13 09:30:30,233.6,completed
4015,313.0,63.0,2026-07-01 09:30:30,582.34,completed
2839,244.0,62.0,2026-06-14 09:30:30,196.78,pending
486,254.0,,2024-07-11 09:30:30,510.38,
2166,299.0,5.0,2026-06-14 09:30:30,385.05,refunded
2287,428.0,16.0,2026-06-25 09:30:30,92.0,refunded
1386,300.0,28.0,2026-04-30 09:30:30,891.99,completed
1627,364.0,18.0,2026-07-10 09:30:30,258.1,refunded
3549,285.0,67.0,2026-05-03 09:30:30,439.11,completed
2534,457.0,33.0,2026-07-06 09:30:30,387.69,refunded
2227,170.0,53.0,2026-06-21 09:30:30,911.55,pending
3364,,17.0,2026-05-23 09:30:30,313.88,completed
4770,156.0,,2026-05-30 09:30:30,134.98,
2337,336.0,52.0,2026-04-15 09:30:30,735.34,pending
3059,454.0,14.0,2026-07-03 09:30:30,571.48,
1640,278.0,51.0,2026-04-23 09:30:30,215.05,completed
3867,463.0,24.0,2026-06-09 09:30:30,627.67,refunded
261,,11.0,2026-05-15 09:30:30,619.19,cancelled
2438,335.0,77.0,2026-05-06 09:30:30,981.34,cancelled
4042,40.0,5.0,2026-04-12 09:30:30,686.13,refunded
4305,323.0,52.0,2026-04-17 09:30:30,854.52,refunded
3302,77.0,96.0,2026-06-04 09:30:30,646.71,pending
4023,300.0,11.0,2026-04-29 09:30:30,248.72,pending
423,269.0,20.0,2026-06-28 09:30:30,918.87,
4681,443.0,29.0,2026-05-06 09:30:30,785.11,cancelled
1429,458.0,83.0,2026-05-02 09:30:30,72.88,refunded
4201,497.0,65.0,2026-05-27 09:30:30,470.87,completed
695,330.0,30.0,2026-06-29 09:30:30,905.73,cancelled
2503,343.0,,2026-04-12 09:30:30,974.22,cancelled
4566,334.0,19.0,2026-05-04 09:30:30,868.79,pending
3396,170.0,81.0,2026-06-29 09:30:30,317.5,completed
3768,318.0,52.0,2026-05-17 09:30:30,906.88,refunded
2641,417.0,50.0,2026-07-11 09:30:30,567.08,completed
1567,284.0,32.0,2026-06-19 09:30:30,346.42,pending
414,,95.0,2026-05-10 09:30:30,966.84,refunded
1276,472.0,65.0,2026-06-29 09:30:30,924.99,cancelled
908,385.0,19.0,2026-05-30 09:30:30,89.42,
4424,242.0,52.0,2026-06-27 09:30:30,179.78,pending
4773,382.0,7.0,2026-06-17 09:30:30,274.95,cancelled
4931,102.0,88.0,2026-06-10 09:30:30,144.13,completed
3739,200.0,78.0,2026-07-06 09:30:30,51634.0,completed
3992,413.0,66.0,2026-06-13 09:30:30,487.8,completed
2002,169.0,89.0,2026-06-03 09:30:30,84.29,
1293,256.0,87.0,2026-07-05 09:30:30,832.01,pending
1460,416.0,,2026-04-13 09:30:30,351.8,pending
2825,414.0,90.0,2026-06-12 09:30:30,716.69,completed
1853,55.0,,2026-07-10 09:30:30,958.04,completed
3018,341.0,18.0,2026-07-04 09:30:30,939.66,refunded
4314,499.0,,2024-07-11 09:30:30,471.48,cancelled
98,152.0,30.0,2026-06-29 09:30:30,834.3,pending
987,460.0,51.0,2026-06-13 09:30:30,160.19,completed
4889,263.0,36.0,2026-06-13 09:30:30,638.67,refunded
3521,430.0,58.0,2026-05-11 09:30:30,113.61,cancelled
1159,360.0,84.0,2026-04-23 09:30:30,55.34,completed
1704,483.0,61.0,2026-05-18 09:30:30,,refunded
